neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
236	-10.48856989	9.98209496	5.101554544	0.024014022	0.951504541	236	0.986896468	CD8 Activated	0.992031873
161	-10.55801616	10.05081343	4.889372662	0.027137661	0.951504541	161	0.986896468	CD8 Activated	1
195	-10.58228054	10.07482906	4.816651228	0.028303118	0.951504541	195	0.986896468	CD8 Activated	0.998134328
923	-10.64045446	10.13241237	4.63855028	0.031383125	0.951504541	923	0.986896468	CD8 Activated	0.987455197
226	-10.67047561	10.16213378	4.533927666	0.033353719	0.951504541	226	0.986896468	CD8 Activated	1
111	-11.08716525	10.57435442	4.517654652	0.03367166	0.951504541	111	0.986896468	CD8 Activated	0.998675497
561	-10.67874661	10.17027071	4.504396729	0.033933035	0.951504541	561	0.986896468	CD8 Activated	0.992982456
143	-10.68546832	10.17697753	4.480212042	0.034415308	0.951504541	143	0.986896468	CD8 Activated	0.994791667
207	-11.02619285	10.51405508	4.477233166	0.034475204	0.951504541	207	0.986896468	CD8 Activated	0.990410959
955	-11.23703178	10.72282762	4.477226841	0.034475332	0.951504541	955	0.986896468	CD8 Activated	0.989182692
248	-10.98413506	10.47243714	4.436281531	0.035309773	0.951504541	248	0.986896468	CD8 Activated	0.997179126
436	3.28412257	8.941299624	4.421254908	0.035621286	0.951504541	436	0.986896468	CD8 Activated	0.99537037
974	-10.93666504	10.42547966	4.379424238	0.03650372	0.951504541	974	0.986896468	CD8 Activated	1
222	-10.91765589	10.40668068	4.351710405	0.037100944	0.951504541	222	0.986896468	CD8 Activated	0.99704579
713	-10.75126138	10.24205261	4.333980167	0.037488389	0.951504541	713	0.986896468	CD8 Activated	0.99668325
722	4.00370628	9.225023831	4.324233155	0.037703188	0.951504541	722	0.986896468	CD8 Activated	0.986915888
112	-10.87891498	10.36835297	4.314362687	0.037922024	0.951504541	112	0.986896468	CD8 Activated	0.996965099
749	-10.83081495	10.32070575	4.30337439	0.03816721	0.951504541	749	0.986896468	CD8 Activated	0.998422713
231	3.190979596	8.920888149	4.271994999	0.03887659	0.951504541	231	0.986896468	CD8 Activated	0.968446602
920	2.884309741	8.823912874	4.046808803	0.044391701	0.999013655	920	0.999206683	CD8 Activated	1
611	-7.702532246	9.57261295	3.954211299	0.046893226	0.999013655	611	0.999206683	CD8 Activated	0.978723404
801	-7.739398598	9.608927264	3.888182218	0.048767591	0.999013655	801	0.999206683	CD8 Activated	0.976683938
218	3.780654129	9.256538852	3.786097692	0.051822919	0.999013655	218	0.999206683	CD8 Activated	0.981515712
618	-8.072298189	9.93684547	3.736783371	0.053370844	0.999013655	618	0.999206683	CD8 Activated	0.991614256
240	3.893459298	9.410489999	3.674385372	0.055400023	0.999013655	240	0.999206683	CD8 Activated	0.993589744
6	3.75484846	9.305057882	3.59928984	0.057951269	0.999013655	6	0.999206683	CD8 Activated	0.952983725
451	-5.149709311	9.117313802	3.550537598	0.059674188	0.999013655	451	0.999206683	Mixed	0.605839416
426	2.937726258	8.943300574	3.516953682	0.060892713	0.999013655	426	0.999206683	CD8 Activated	0.946859903
57	3.729922482	9.356298923	3.49679049	0.061637003	0.999013655	57	0.999206683	CD8 Activated	0.99323181
636	-8.213070347	10.07614845	3.451905795	0.06332889	0.999013655	636	0.999206683	CD8 Activated	0.996275605
19	-8.218941185	10.08195331	3.438997763	0.063824566	0.999013655	19	0.999206683	CD8 Activated	0.996289425
440	-7.073411909	9.794694556	3.350904511	0.067320017	0.999013655	440	0.999206683	CD8 Activated	0.952272727
329	-6.972715387	9.695673409	3.324333256	0.068414091	0.999013655	329	0.999206683	GDT	0.802919708
289	-7.002286909	9.724630499	3.317685623	0.068690774	0.999013655	289	0.999206683	GDT	0.840193705
922	-7.160360125	9.880385404	3.303727323	0.069275642	0.999013655	922	0.999206683	CD8 Activated	0.939784946
75	-8.746870486	10.60397117	3.300867479	0.06939613	0.999013655	75	0.999206683	CD8 Activated	1
89	-8.695926711	10.55355388	3.281951346	0.070198757	0.999013655	89	0.999206683	CD8 Activated	0.997336884
110	-8.688935352	10.5466063	3.277849426	0.070374114	0.999013655	110	0.999206683	CD8 Activated	0.995967742
939	-7.199186729	9.918745711	3.271752672	0.070635618	0.999013655	939	0.999206683	GDT	0.742203742
45	-8.947044359	10.80229015	3.269261652	0.070742763	0.999013655	45	0.999206683	CD8 Activated	0.996644295
458	-5.716360336	9.369804315	3.262244371	0.071045532	0.999013655	458	0.999206683	CD8 Activated	0.959876543
421	-8.313839805	10.17581523	3.21298703	0.073210325	0.999013655	421	0.999206683	CD8 Activated	0.987847222
895	2.648628821	8.86528553	3.182342561	0.074592765	0.999013655	895	0.999206683	Mixed	0.64690027
345	-8.336734536	10.19840401	3.162314425	0.075511422	0.999013655	345	0.999206683	CD8 Activated	0.996563574
499	-8.38447962	10.24562717	3.105883225	0.078165914	0.999013655	499	0.999206683	CD8 Activated	0.996694215
562	-8.479016615	10.33908053	3.097908379	0.078549078	0.999013655	562	0.999206683	CD8 Activated	1
607	-5.894369474	9.544043408	2.88044412	0.089820213	0.999013655	607	0.999206683	CD8 Activated	0.997175141
632	-7.433004891	10.14966924	2.865043923	0.090682328	0.999013655	632	0.999206683	CD8 Activated	1
577	-5.90604335	9.555728562	2.859212853	0.091011098	0.999013655	577	0.999206683	CD8 Activated	0.897297297
531	-5.908942328	9.558631591	2.853975757	0.091307482	0.999013655	531	0.999206683	CD8 Activated	0.922459893
186	-6.032790936	9.680057458	2.771438972	0.096119854	0.999013655	186	0.999206683	CD8 Activated	0.972972973
627	-6.815439666	10.06648855	2.751932353	0.097297127	0.999013655	627	0.999206683	CD8 Activated	0.799212598
512	-6.341291657	9.983252999	2.677658277	0.101925985	0.999013655	512	0.999206683	CD8 Activated	0.989959839
50	-6.342685293	9.984732664	2.675662646	0.102053632	0.999013655	50	0.999206683	CD8 Activated	0.98019802
241	-6.368910408	10.01052503	2.637816254	0.104507842	0.999013655	241	0.999206683	CD8 Activated	1
691	-4.637490862	9.261403027	2.610834786	0.106296981	0.999013655	691	0.999206683	CD8 Activated	0.970491803
657	3.41457019	9.484003111	2.607921831	0.10649214	0.999013655	657	0.999206683	CD8 Activated	0.96672213
959	-6.401912132	10.04311133	2.584852561	0.10805168	0.999013655	959	0.999206683	CD8 Activated	0.973333333
747	-5.784931828	9.738226889	2.581630217	0.108271509	0.999013655	747	0.999206683	GDT	0.729411765
567	2.514219215	8.940568994	2.57956035	0.108412974	0.999013655	567	0.999206683	CD8 Activated	0.952618454
716	-7.142222919	10.38944394	2.494982374	0.114371178	0.999013655	716	0.999206683	CD8 Activated	0.997001499
904	-5.591920365	9.797496795	2.463423075	0.116686173	0.999013655	904	0.999206683	GDT	0.80778032
518	-5.393649958	9.603639523	2.444043291	0.118133391	0.999013655	518	0.999206683	CD8 Activated	0.971576227
864	2.406644026	8.907287082	2.441959092	0.118290211	0.999013655	864	0.999206683	CD8 Activated	0.929378531
221	-5.537164125	9.74371188	2.432616229	0.118996026	0.999013655	221	0.999206683	CD8 Activated	0.96350365
933	-6.089473944	10.03760643	2.430415582	0.119162953	0.999013655	933	0.999206683	CD8 Activated	0.826335878
645	-5.519519876	9.726715138	2.426918105	0.119428784	0.999013655	645	0.999206683	CD8 Activated	0.94549763
379	2.65698639	9.053090465	2.424931804	0.119580048	0.999013655	379	0.999206683	CD8 Activated	0.990566038
365	-5.133249433	9.560514828	2.353448648	0.125167746	0.999013655	365	0.999206683	CD8 Activated	0.962765957
770	2.951649352	9.267743697	2.324641028	0.127501089	0.999013655	770	0.999206683	CD8 Activated	0.961389961
203	-5.302112279	9.725411874	2.297650992	0.129731234	0.999013655	203	0.999206683	CD8 Activated	0.976133652
303	3.042508073	9.397089977	2.296688748	0.129811542	0.999013655	303	0.999206683	CD8 Activated	0.97955707
906	-6.667973511	10.30526912	2.293860077	0.13004794	0.999013655	906	0.999206683	CD8 Activated	1
119	3.158163671	9.483521014	2.266572934	0.13235323	0.999013655	119	0.999206683	CD8 Activated	0.993579454
941	2.513529312	9.028967804	2.259067767	0.132995264	0.999013655	941	0.999206683	CD8 Activated	0.981264637
913	-4.927119023	9.5433624	2.255838965	0.133272545	0.999013655	913	0.999206683	CD8 Activated	0.795698925
457	3.278060568	9.572386964	2.22934375	0.135572463	0.999013655	457	0.999206683	CD8 Activated	0.984848485
760	-6.739589519	10.92862042	2.22422365	0.136022018	0.999013655	760	0.999206683	CD8 Activated	0.969356486
402	-5.193595224	9.803350716	2.22379474	0.136059753	0.999013655	402	0.999206683	CD8 Activated	0.904545455
224	-5.898309977	10.0985918	2.216811191	0.136675808	0.999013655	224	0.999206683	GDT	0.740186916
319	-5.270991281	9.879138224	2.204944463	0.137729818	0.999013655	319	0.999206683	Mixed	0.670281996
929	-5.319838991	9.927194509	2.18514673	0.139508623	0.999013655	929	0.999206683	CD8 Activated	0.921971253
479	-4.734480588	9.518550214	2.184314342	0.139583975	0.999013655	479	0.999206683	CD8 Activated	0.918032787
914	2.75827289	9.206608602	2.107360009	0.146752226	0.999013655	914	0.999206683	CD14 Monocytes	0.968181818
529	-4.190060635	9.389756039	2.086259619	0.148789576	0.999013655	529	0.999206683	Mixed	0.525525526
9	-5.438228763	10.04334334	2.076033038	0.149788492	0.999013655	9	0.999206683	CD8 Activated	0.967619048
491	-4.872666677	9.799070363	2.035675645	0.153805332	0.999013655	491	0.999206683	CD8 Activated	0.923255814
590	-4.429622586	9.500766609	2.024178878	0.154971878	0.999013655	590	0.999206683	CD8 Activated	0.988857939
363	-5.009317978	9.932980915	2.003844427	0.157059855	0.999013655	363	0.999206683	GDT	0.773469388
381	-4.077134246	9.392213328	2.000343135	0.157422592	0.999013655	381	0.999206683	Mixed	0.65578635
406	-5.020058119	9.9434765	1.999278828	0.157533044	0.999013655	406	0.999206683	Mixed	0.650306748
782	-4.703909099	9.634865135	1.998322366	0.157632379	0.999013655	782	0.999206683	CD8 Activated	0.879795396
617	-5.034817621	9.957926304	1.990042417	0.158495296	0.999013655	617	0.999206683	Mixed	0.688259109
331	-4.45539892	9.525806006	1.986718978	0.158843168	0.999013655	331	0.999206683	CD8 Activated	0.953424658
318	2.8614539	9.421958566	1.979730971	0.15957746	0.999013655	318	0.999206683	CD8 Activated	0.968531469
430	-5.805736717	10.2199171	1.958240337	0.161860036	0.999013655	430	0.999206683	CD8 Activated	0.996632997
30	-5.89836858	10.31099168	1.948483939	0.162908568	0.999013655	30	0.999206683	CD8 Activated	0.996825397
252	-4.703834211	9.767383864	1.936400231	0.164217992	0.999013655	252	0.999206683	CD8 Activated	1
267	-4.553330631	9.620763614	1.915212922	0.166543075	0.999013655	267	0.999206683	Mixed	0.46031746
291	2.836761479	9.44514295	1.908732626	0.167261729	0.999013655	291	0.999206683	CD8 Activated	1
391	-3.557927747	9.183119276	1.905422922	0.167630141	0.999013655	391	0.999206683	CD8 Activated	0.717948718
225	2.742307741	9.35623546	1.904514756	0.167731394	0.999013655	225	0.999206683	CD8 Activated	0.965391621
536	3.074495299	9.643130034	1.902898441	0.167911773	0.999013655	536	0.999206683	CD8 Activated	0.9870317
172	-3.874087561	9.396287553	1.848265124	0.174141847	0.999013655	172	0.999206683	Mixed	0.354166667
748	-4.480232946	9.671207049	1.841230998	0.174963141	0.999013655	748	0.999206683	GDT	0.772616137
280	-5.435650602	10.20430646	1.806919608	0.179033913	0.999013655	280	0.999206683	CD8 Activated	0.951807229
848	2.340894498	9.088816689	1.786504533	0.181507919	0.999013655	848	0.999206683	CD16 NK	0.984018265
137	3.037696773	9.839816632	1.77239223	0.183241278	0.999013655	137	0.999206683	CD8 Activated	0.976623377
465	3.044588781	9.855696362	1.771896655	0.183302496	0.999013655	465	0.999206683	CD8 Activated	0.977099237
58	2.549757647	9.246998231	1.754685846	0.18544332	0.999013655	58	0.999206683	CD4 Activated	0.868041237
220	-4.4323678	9.840083825	1.752902526	0.1856668	0.999013655	220	0.999206683	GDT	0.737527115
883	2.930725326	9.620438516	1.740966256	0.187170706	0.999013655	883	0.999206683	CD8 Activated	0.998525074
315	1.71794088	8.649672551	1.729332525	0.18865015	0.999013655	315	0.999206683	CD4 Activated	0.966037736
539	-4.233715464	9.647302429	1.709490941	0.191204935	0.999013655	539	0.999206683	CD8 Activated	0.875
312	2.940639601	9.710602457	1.693890178	0.193242063	0.999013655	312	0.999206683	CD8 Activated	0.962536023
849	2.69568534	9.455257806	1.692329418	0.193447257	0.999013655	849	0.999206683	CD4 Activated	0.906525573
580	-5.155004617	10.20879242	1.674364817	0.195827527	0.999013655	580	0.999206683	CD4 Naive	0.714770798
407	-4.6569701	10.05901157	1.648905594	0.199259872	0.999013655	407	0.999206683	CD8 Activated	0.994339623
175	-5.215996772	10.39024626	1.640142593	0.200457584	0.999013655	175	0.999206683	CD8 Activated	1
696	2.449906692	9.236553008	1.639196049	0.200587461	0.999013655	696	0.999206683	CD16 NK	1
199	2.800064036	9.574368284	1.627984948	0.202133322	0.999013655	199	0.999206683	CD8 Activated	0.982972136
377	-5.118048127	10.69775041	1.61854801	0.203445432	0.999013655	377	0.999206683	CD8 Activated	0.987277354
275	1.550282209	8.549474725	1.617084146	0.203649866	0.999013655	275	0.999206683	CD4 Naive	0.813953488
460	-4.152180583	9.754526355	1.61624904	0.2037666	0.999013655	460	0.999206683	CD8 Activated	0.780361757
78	-4.864452236	10.15792928	1.611563197	0.204423068	0.999013655	78	0.999206683	CD8 Activated	0.961267606
397	2.853795926	9.671059073	1.61010847	0.204627377	0.999013655	397	0.999206683	CD8 Activated	0.930981595
91	-4.166399017	9.85419455	1.592883932	0.207064896	0.999013655	91	0.999206683	CD4 Naive	0.79049676
185	-4.187887736	9.874865478	1.590582985	0.207393104	0.999013655	185	0.999206683	CD8 Activated	0.885032538
509	-4.434507446	10.02964729	1.573934666	0.209786259	0.999013655	509	0.999206683	CD8 Activated	0.824427481
733	2.840146479	9.804783668	1.569937782	0.210365661	0.999013655	733	0.999206683	CD8 Activated	0.987951807
731	-5.022874983	10.31278918	1.561598714	0.211580642	0.999013655	731	0.999206683	Mixed	0.679092382
80	2.768410305	9.604523109	1.558663265	0.212010309	0.999013655	80	0.999206683	CD8 Activated	0.975683891
856	2.114400304	9.054552919	1.522227541	0.217430787	0.999013655	856	0.999206683	CD8 Activated	0.973871734
535	-3.318961405	9.335843418	1.510434803	0.219220431	0.999013655	535	0.999206683	Mixed	0.559602649
419	-3.388401108	9.402265851	1.500051216	0.220810807	0.999013655	419	0.999206683	Mixed	0.679300292
880	-5.043994643	10.94042667	1.499603351	0.220879713	0.999013655	880	0.999206683	CD8 Activated	0.933884298
918	-4.094250943	9.940628666	1.491991101	0.222054833	0.999013655	918	0.999206683	CD8 Activated	0.954825462
958	2.046434665	9.026890778	1.470561171	0.225403465	0.999013655	958	0.999206683	CD4 Activated	0.836842105
890	-4.771115403	10.44359015	1.466305113	0.226075707	0.999013655	890	0.999206683	CD4 Naive	0.836441894
715	-4.160216706	10.00479428	1.463651754	0.226496023	0.999013655	715	0.999206683	CD4 Naive	0.776699029
593	-4.179226984	10.02323352	1.450920042	0.228525959	0.999013655	593	0.999206683	CD8 Activated	0.969407266
107	-4.67551769	10.64809049	1.436470775	0.230856342	0.999013655	107	0.999206683	CD8 Activated	0.979974969
308	2.372965301	9.353993453	1.419275012	0.233667159	0.999013655	308	0.999206683	CD8 Activated	0.971962617
339	2.681833034	9.820745892	1.389719974	0.238595628	0.999013655	339	0.999206683	CD8 Activated	0.951677852
347	-4.543063838	10.22062772	1.389273043	0.238671119	0.999013655	347	0.999206683	CD8 Activated	0.802744425
60	-4.639513098	10.80166255	1.377918272	0.240598819	0.999013655	60	0.999206683	CD8 Activated	0.873831776
82	-4.053914201	10.04281428	1.364459933	0.24290824	0.999013655	82	0.999206683	CD8 Activated	0.992509363
852	-4.191017171	10.10710911	1.360005427	0.243678568	0.999013655	852	0.999206683	CD8 Activated	0.944444444
523	1.391251431	8.52065495	1.350369318	0.245355188	0.999013655	523	0.999206683	CD4 Naive	0.730769231
334	-4.327637569	10.1673818	1.349209177	0.245557994	0.999013655	334	0.999206683	CD8 Activated	0.985765125
256	2.716217018	9.955467661	1.343965889	0.246477141	0.999013655	256	0.999206683	CD8 Activated	0.981949458
654	-3.97694548	10.03371791	1.336042256	0.247874152	0.999013655	654	0.999206683	CD8 Activated	0.925287356
558	2.524131788	9.558397409	1.332934539	0.248424718	0.999013655	558	0.999206683	CD8 Activated	0.97092084
631	-4.231601455	10.14612608	1.332366229	0.248525562	0.999013655	631	0.999206683	Mixed	0.584558824
153	-3.047831852	9.323428438	1.329638501	0.249010285	0.999013655	153	0.999206683	Mixed	0.670138889
610	2.638671996	9.850289045	1.329530558	0.24902949	0.999013655	610	0.999206683	CD8 Activated	0.99602649
651	-4.43682442	10.47694435	1.328498671	0.249213178	0.999013655	651	0.999206683	CD14 Monocytes	0.866666667
728	2.221013313	9.232019378	1.322730226	0.250243096	0.999013655	728	0.999206683	CD14 Monocytes	1
963	2.613897747	9.834410554	1.313715244	0.251863146	0.999013655	963	0.999206683	CD8 Activated	0.992084433
647	-4.146298743	10.13252448	1.30974048	0.252581529	0.999013655	647	0.999206683	CD8 Activated	1
134	-3.907744681	10.02948681	1.306012774	0.253257551	0.999013655	134	0.999206683	CD8 Activated	0.950095969
36	2.59108015	9.814258708	1.299684378	0.254410319	0.999013655	36	0.999206683	CD8 Activated	0.97852349
441	-3.592329169	9.785286459	1.299663156	0.254414195	0.999013655	441	0.999206683	Mixed	0.45785877
725	1.668425157	8.823869821	1.297869866	0.254742038	0.999013655	725	0.999206683	CD4 Activated	0.750798722
444	-3.823515747	10.00824612	1.286767635	0.256783345	0.999013655	444	0.999206683	CD8 Activated	0.975
125	-4.398672618	10.37797098	1.285852489	0.256952507	0.999013655	125	0.999206683	CD4 Naive	0.82406015
158	-4.363834578	10.27523431	1.283584181	0.257372391	0.999013655	158	0.999206683	CD8 Activated	0.995215311
714	-3.719562933	9.965258864	1.272735302	0.259392381	0.999013655	714	0.999206683	CD8 Activated	0.755144033
950	2.564091475	9.841211885	1.260160384	0.261758366	0.999013655	950	0.999206683	CD8 Activated	0.99868594
532	2.642553233	9.974607261	1.255035328	0.262730324	0.999013655	532	0.999206683	CD8 Activated	0.988009592
324	-4.295136502	10.27719485	1.25346924	0.263028223	0.999013655	324	0.999206683	Mixed	0.67094703
768	-3.772319791	10.01598365	1.252472396	0.26321806	0.999013655	768	0.999206683	CD8 Activated	0.951120163
960	-3.505166063	9.759086548	1.251675693	0.263369904	0.999013655	960	0.999206683	CD8 Activated	0.988151659
398	2.15317455	9.242677308	1.247333054	0.26419949	0.999013655	398	0.999206683	CD4 Activated	0.9375
773	-3.668792194	9.972101231	1.241110235	0.265393925	0.999013655	773	0.999206683	CD8 Activated	0.996086106
695	2.597695504	9.940112342	1.238895956	0.265820563	0.999013655	695	0.999206683	CD8 Activated	0.991494532
893	2.502883328	9.710828347	1.219672311	0.269560668	0.999013655	893	0.999206683	Mixed	0.653963415
757	2.489360804	9.716056478	1.203778399	0.272702717	0.999013655	757	0.999206683	CD8 Activated	0.921658986
370	-3.986214599	10.16520354	1.197361911	0.273984178	0.999013655	370	0.999206683	CD8 Activated	0.907578558
633	-3.245336932	9.566452764	1.188323957	0.275802031	0.999013655	633	0.999206683	CD8 Activated	0.784210526
838	-3.90036505	10.13970006	1.187446714	0.275979282	0.999013655	838	0.999206683	CD8 Activated	0.90719697
778	2.493986861	9.852952548	1.18556033	0.276360919	0.999013655	778	0.999206683	CD8 Activated	0.992156863
354	2.436774638	9.643288424	1.181559409	0.277172552	0.999013655	354	0.999206683	CD8 Activated	0.985691574
807	-3.365528554	9.734203146	1.176868424	0.278127998	0.999013655	807	0.999206683	CD8 Activated	0.93676815
413	2.208544841	9.413272024	1.175270095	0.278454488	0.999013655	413	0.999206683	CD4 Activated	0.846011132
810	-4.114894851	10.29020026	1.174378636	0.278636796	0.999013655	810	0.999206683	CD8 Activated	0.986733002
527	1.780561728	8.991418203	1.168717147	0.279798121	0.999013655	527	0.999206683	CD8 Activated	0.855297158
239	-4.111696058	10.34479548	1.166210184	0.280314318	0.999013655	239	0.999206683	CD8 Activated	0.921474359
689	2.155160242	9.349684892	1.155847619	0.282460836	0.999013655	689	0.999206683	CD4 Activated	0.768907563
330	-4.022202844	10.25801824	1.143360891	0.285075074	0.999013655	330	0.999206683	Mixed	0.6306914
46	-3.779853556	10.13271073	1.140169543	0.285748136	0.999013655	46	0.999206683	CD4 Naive	0.825396825
954	-3.41457232	9.930141527	1.138893429	0.286017836	0.999013655	954	0.999206683	CD8 Activated	0.995991984
702	-3.415568113	9.930983547	1.138892269	0.286018081	0.999013655	702	0.999206683	Mixed	0.54396728
750	-4.027951902	10.319407	1.133582926	0.287143661	0.999013655	750	0.999206683	Mixed	0.656786271
24	2.439391697	9.862520076	1.128075233	0.288317248	0.999013655	24	0.999206683	CD8 Activated	0.993481095
490	-3.175612852	9.604666542	1.118242172	0.290427721	0.999013655	490	0.999206683	Mixed	0.605063291
276	-3.362874432	9.926915531	1.114006012	0.291342999	0.999013655	276	0.999206683	CD8 Activated	0.969512195
326	2.35712639	9.608892473	1.113313428	0.291492991	0.999013655	326	0.999206683	CD4 Activated	0.794314381
90	-3.830694148	10.18056486	1.110924295	0.29201116	0.999013655	90	0.999206683	Mixed	0.435387674
576	-3.269753975	9.837788875	1.108401144	0.292559674	0.999013655	576	0.999206683	Mixed	0.577342048
905	-3.968061313	10.36584858	1.104836793	0.293336783	0.999013655	905	0.999206683	CD8 Activated	0.910377358
170	-3.933767775	10.332018	1.09274997	0.29599174	0.999013655	170	0.999206683	CD8 Activated	0.853913043
737	-3.203079634	9.727876122	1.090506466	0.296487926	0.999013655	737	0.999206683	Mixed	0.396674584
417	2.279602396	9.540688562	1.088512739	0.296929767	0.999013655	417	0.999206683	CD4 Activated	0.714814815
836	2.084679095	9.326400055	1.084152266	0.297899067	0.999013655	836	0.999206683	CD14 Monocytes	0.961995249
942	1.765648645	9.033759649	1.077483275	0.299389416	0.999013655	942	0.999206683	CD16 NK	0.947236181
159	2.04463744	9.277343434	1.07425814	0.300113594	0.999013655	159	0.999206683	CD14 Monocytes	0.990196078
343	-3.146526534	9.765254622	1.057400995	0.303935717	0.999013655	343	0.999206683	Mixed	0.519450801
64	-3.831521785	10.7749778	1.046697533	0.306395285	0.999013655	64	0.999206683	CD8 Activated	0.955681818
602	2.062920266	9.355449856	1.046375333	0.306469723	0.999013655	602	0.999206683	Mixed	0.514874142
62	-3.764843605	10.48414093	1.04251637	0.307363088	0.999013655	62	0.999206683	CD8 Activated	0.752650177
911	-3.397461826	10.04869097	1.038067218	0.308397284	0.999013655	911	0.999206683	CD8 Activated	0.996289425
653	-3.145715559	9.89127506	1.019906941	0.312665866	0.999013655	653	0.999206683	Mixed	0.446315789
809	-3.119579599	9.866432293	1.017544058	0.313226914	0.999013655	809	0.999206683	Mixed	0.463829787
484	-3.659421438	10.21127173	1.013122497	0.314280316	0.999013655	484	0.999206683	CD8 Activated	0.930530165
582	-3.401773005	10.09337662	1.002632334	0.316798124	0.999013655	582	0.999206683	CD8 Activated	0.9
943	-3.041773623	9.792557965	1.002218199	0.316898065	0.999013655	943	0.999206683	Mixed	0.604856512
198	-3.710711502	10.75804347	1.000312834	0.317358407	0.999013655	198	0.999206683	CD8 Activated	0.9625
42	-3.312164803	10.05017287	0.996498281	0.318282656	0.999013655	42	0.999206683	CD8 Activated	0.975378788
930	2.37015682	10.00863656	0.977960432	0.32282505	0.999013655	930	0.999206683	CD8 Activated	0.995151515
435	1.905478705	9.231360603	0.974036082	0.32379759	0.999013655	435	0.999206683	CD8 Activated	0.968680089
152	-3.557051526	10.47485699	0.954599965	0.328671869	0.999013655	152	0.999206683	Mixed	0.651872399
68	-2.975563442	9.845807088	0.951684906	0.329411297	0.999013655	68	0.999206683	Mixed	0.461883408
622	-2.198476455	9.121657565	0.946164842	0.330817577	0.999013655	622	0.999206683	Mixed	0.581227437
254	2.208734501	9.717881772	0.944962924	0.331124835	0.999013655	254	0.999206683	CD8 Activated	0.976539589
453	-3.570245162	10.33798308	0.942763608	0.331688051	0.999013655	453	0.999206683	CD8 Activated	0.884615385
530	-3.607526567	10.83738237	0.939135917	0.33261985	0.999013655	530	0.999206683	Mixed	0.403278689
777	2.161597597	9.595286934	0.933433128	0.334091729	0.999013655	777	0.999206683	CD4 Activated	0.912962963
351	-3.428497965	10.20179978	0.921793632	0.337123005	0.999013655	351	0.999206683	CD8 Activated	0.941077441
386	-3.039496711	9.979584795	0.920909461	0.337354774	0.999013655	386	0.999206683	Mixed	0.684824903
813	2.064272339	9.510650142	0.919558338	0.337709358	0.999013655	813	0.999206683	CD8 Activated	0.989399293
507	1.915845718	9.343964381	0.914082199	0.339151632	0.999013655	507	0.999206683	CD8 Activated	0.990118577
609	1.914675925	9.331995899	0.905373801	0.341462311	0.999013655	609	0.999206683	CD14 Monocytes	0.948019802
424	-3.470764262	10.39070684	0.90131481	0.342546569	0.999013655	424	0.999206683	CD8 Activated	0.879725086
739	2.163363511	9.711302713	0.900222929	0.342839031	0.999013655	739	0.999206683	CD4 Activated	0.890547264
769	-2.011143316	9.057918188	0.890073417	0.345573807	0.999013655	769	0.999206683	Mixed	0.691756272
623	-2.523283677	9.458111142	0.885470272	0.346823857	0.999013655	623	0.999206683	CD8 Activated	0.900826446
