neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
2008	-3.359985961	8.895579168	7.789489791	0.01376109	0.268328244	2008	0.286877937	CD4 Naive	0.931578947
715	2.916459891	8.961120854	7.71853368	0.014118423	0.268328244	715	0.286877937	CD8 Activated	0.986688852
802	3.162194821	8.689164466	7.685129469	0.014290333	0.268328244	802	0.286877937	CD8 Activated	0.998168498
2053	2.168373291	8.172742776	7.649041139	0.014478768	0.268328244	2053	0.286877937	Memory B Cells	0.968152866
212	-4.465543796	9.462888833	7.621809911	0.01462285	0.268328244	212	0.286877937	CD8 Activated	0.991258741
74	2.474685781	9.087757656	7.612601669	0.014671944	0.268328244	74	0.286877937	Activated B Cells	0.98440208
273	2.611214188	8.723159176	7.603444641	0.014720953	0.268328244	273	0.286877937	CD14 Monocytes	0.977777778
964	-2.999930466	8.57863935	7.591829162	0.014783392	0.268328244	964	0.286877937	CD4 Naive	0.987538941
82	-8.499523989	9.326215328	7.668459772	0.014820335	0.268328244	82	0.286877937	CD8 Activated	1
286	2.477376176	8.923667352	7.524740751	0.015150042	0.268328244	286	0.286877937	Activated B Cells	0.992292871
1159	-9.747011662	8.89026785	7.876539858	0.015515613	0.268328244	1159	0.286877937	CD8 Activated	0.997382199
31	2.257111813	8.288972526	7.422182808	0.015730962	0.268328244	31	0.286877937	Memory B Cells	0.962209302
1327	-3.006438462	8.860621095	7.420532215	0.015740519	0.268328244	1327	0.286877937	Mixed	0.532663317
976	2.712100519	8.917742404	7.417236312	0.015759622	0.268328244	976	0.286877937	CD8 Activated	0.989864865
1538	-4.177942692	9.828215084	7.38543359	0.015945332	0.268328244	1538	0.286877937	Mixed	0.653521127
667	-4.146858976	9.245702629	7.382084912	0.015965033	0.268328244	667	0.286877937	CD8 Activated	0.923664122
714	2.852302904	9.342464219	7.374987649	0.016006879	0.268328244	714	0.286877937	CD8 Activated	0.958477509
204	3.279688245	9.661230266	7.34750056	0.016170144	0.268328244	204	0.286877937	CD8 Activated	0.990384615
411	-7.517471928	9.572002567	7.420552183	0.016204621	0.268328244	411	0.286877937	CD8 Activated	0.995169082
894	-4.509020366	9.586771202	7.326867736	0.016293957	0.268328244	894	0.286877937	CD4 Naive	0.860465116
860	2.26056851	7.887381478	7.315577109	0.016362172	0.268328244	860	0.286877937	Mixed	0.496835443
88	-5.45548079	9.568811056	7.365348561	0.016404339	0.268328244	88	0.286877937	CD8 Activated	1
2102	-2.541791806	8.753589109	7.302260584	0.01644305	0.268328244	2102	0.286877937	CD8 Activated	0.965665236
888	2.214723626	8.202401116	7.294924115	0.016487805	0.268328244	888	0.286877937	Memory B Cells	0.996969697
1298	2.70549978	9.133482803	7.292997549	0.016499581	0.268328244	1298	0.286877937	CD8 Activated	0.914858097
1121	2.416360379	8.969329832	7.286827696	0.016537358	0.268328244	1121	0.286877937	Activated B Cells	0.92393321
775	-4.588575353	9.575102136	7.277901117	0.016592192	0.268328244	775	0.286877937	CD4 Naive	0.89137931
1730	-6.292022758	9.003397054	7.342337582	0.016672	0.268328244	1730	0.286877937	CD8 Activated	0.976247031
673	-4.159634644	9.407016482	7.261703951	0.016692222	0.268328244	673	0.286877937	CD4 Naive	0.922641509
1126	2.794366658	8.573463494	7.201410466	0.017070739	0.268328244	1126	0.286877937	CD4 Activated	0.889320388
8	-8.353892336	9.184673858	7.258602202	0.017189755	0.268328244	8	0.286877937	CD8 Activated	0.995744681
40	3.217243868	8.458857144	7.158721404	0.01734472	0.268328244	40	0.286877937	CD8 Activated	0.995337995
1810	2.166787718	8.266728932	7.089615178	0.017799065	0.268328244	1810	0.286877937	Memory B Cells	0.985119048
1744	3.182794086	9.017420443	7.083101177	0.017842594	0.268328244	1744	0.286877937	CD8 Activated	0.990228013
159	2.831251696	9.275228715	7.064698446	0.017966236	0.268328244	159	0.286877937	CD8 Activated	0.97135741
820	1.849499277	7.675940683	7.062713396	0.017979631	0.268328244	820	0.286877937	CD16 Monocytes	0.982300885
2063	-2.538459639	9.200972628	7.059029986	0.018004519	0.268328244	2063	0.286877937	CD8 Activated	0.880952381
177	2.535023811	8.630812213	7.055148058	0.01803079	0.268328244	177	0.286877937	CD8 Activated	0.972043011
135	-5.328783979	9.450408883	7.114452405	0.018125319	0.268328244	135	0.286877937	CD8 Activated	1
638	-6.754360397	8.831189237	7.072386997	0.018409357	0.268328244	638	0.286877937	CD8 Activated	0.997282609
336	-2.445720789	9.226328839	6.989859532	0.018479334	0.268328244	336	0.286877937	CD8 Activated	0.977928693
57	-5.953262896	9.704322641	7.052248728	0.01854716	0.268328244	57	0.286877937	CD8 Activated	0.991416309
312	-4.059633503	9.986647821	6.970395011	0.018615539	0.268328244	312	0.286877937	CD4 Naive	0.879487179
538	-3.075010131	9.44846349	6.969155127	0.018624254	0.268328244	538	0.286877937	CD4 Naive	0.978494624
431	-3.591040249	9.640296258	6.95677287	0.01871155	0.268328244	431	0.286877937	Mixed	0.55775076
1117	-2.818632274	9.31984231	6.944151702	0.018801016	0.268328244	1117	0.286877937	CD8 Activated	0.996539792
891	2.231761402	8.618080254	6.941768926	0.018817962	0.268328244	891	0.286877937	CD16 Monocytes	0.97826087
1895	2.065184824	8.218255332	6.940738364	0.018825296	0.268328244	1895	0.286877937	Mixed	0.6
62	-7.253459177	9.315698551	6.9992056	0.018915881	0.268328244	62	0.286877937	CD8 Activated	0.996138996
768	-3.141923196	8.441105194	6.925316763	0.018935448	0.268328244	768	0.286877937	CD8 Activated	0.890322581
1296	-2.549355395	8.154716407	6.925065046	0.018937252	0.268328244	1296	0.286877937	MAIT	0.994152047
1972	-3.803775218	8.366195946	6.917409751	0.018992214	0.268328244	1972	0.286877937	CD4 Naive	0.987654321
1332	-4.522990908	9.845719408	6.907233549	0.019065559	0.268328244	1332	0.286877937	CD4 Naive	0.856037152
1438	3.104340497	8.686325238	6.906955508	0.019067568	0.268328244	1438	0.286877937	CD8 Activated	0.972727273
39	-7.458262392	9.499082535	6.96578435	0.019152565	0.268328244	39	0.286877937	CD8 Activated	1
665	-2.776765071	8.856012708	6.87724099	0.01928364	0.268328244	665	0.286877937	Mixed	0.543529412
598	-2.505545016	8.434593754	6.873797524	0.019308862	0.268328244	598	0.286877937	CD8 Activated	0.983783784
258	3.001854652	8.427372724	6.840155343	0.019557288	0.268328244	258	0.286877937	CD4 Activated	0.876332623
1819	-4.022769537	9.705319709	6.838292781	0.019571149	0.268328244	1819	0.286877937	CD4 Naive	0.831960461
1072	2.417958698	8.721275117	6.834090779	0.019602462	0.268328244	1072	0.286877937	CD4 Activated	0.930508475
1247	2.180534852	8.334504911	6.814677792	0.019747879	0.268328244	1247	0.286877937	Memory B Cells	0.980716253
1880	-2.981447836	8.170947995	6.805902496	0.01981402	0.268328244	1880	0.286877937	Mixed	0.609489051
51	-4.07190648	10.07110464	6.790974362	0.019927125	0.268328244	51	0.286877937	CD4 Naive	0.865654206
1291	3.1803316	8.952639414	6.783367971	0.019985042	0.268328244	1291	0.286877937	CD8 Activated	0.985781991
1890	-4.112682023	9.611660683	6.772380058	0.020069051	0.268328244	1890	0.286877937	CD4 Naive	0.808373591
56	-8.673896012	9.496243139	6.818295727	0.020238919	0.268328244	56	0.286877937	CD8 Activated	1
1857	-3.735872658	8.786635813	6.74134974	0.020308504	0.268328244	1857	0.286877937	CD8 Activated	0.929319372
819	-2.410548382	7.933210468	6.737594782	0.020337703	0.268328244	819	0.286877937	CD8 Activated	0.926199262
1312	-6.352412454	9.49317764	6.79959676	0.020381689	0.268328244	1312	0.286877937	CD8 Activated	0.998310811
857	-4.970170449	8.91021673	6.797739824	0.020395931	0.268328244	857	0.286877937	CD8 Activated	0.961165049
373	-2.303736391	8.406508245	6.715718143	0.020508786	0.268328244	373	0.286877937	Mixed	0.53008596
1263	2.844397962	8.501381734	6.698289193	0.020646276	0.268328244	1263	0.286877937	CD8 Activated	0.931769723
1313	-2.820270138	9.055482692	6.670228235	0.020869881	0.268328244	1313	0.286877937	Mixed	0.491701245
1441	2.133765251	8.770512815	6.662357818	0.020933098	0.268328244	1441	0.286877937	Activated B Cells	0.967078189
1951	2.387341463	9.211791249	6.657943874	0.020968649	0.268328244	1951	0.286877937	CD8 Activated	0.889526542
387	2.544825655	8.850244897	6.653782707	0.021002227	0.268328244	387	0.286877937	CD8 Activated	0.882231405
26	2.489826848	9.210098031	6.641744902	0.021099716	0.268328244	26	0.286877937	CD8 Activated	0.982432432
162	-7.585805662	9.623568518	6.696768668	0.021187991	0.268328244	162	0.286877937	CD8 Activated	0.99844479
1170	2.139581189	8.789049066	6.624535612	0.021239996	0.268328244	1170	0.286877937	Mixed	0.659504132
497	-4.019866499	9.67596775	6.622423658	0.021257286	0.268328244	497	0.286877937	CD8 Activated	1
1169	-2.832352177	8.772547816	6.601595344	0.02142867	0.268328244	1169	0.286877937	CD4 Activated	0.894308943
1575	2.803621706	9.003659235	6.597310483	0.021464126	0.268328244	1575	0.286877937	CD8 Activated	0.989971347
981	2.420185284	8.331497076	6.5891346	0.021531966	0.268328244	981	0.286877937	Mixed	0.650943396
1368	2.938983795	9.09992241	6.579508988	0.021612153	0.268328244	1368	0.286877937	CD8 Activated	0.975961538
15	2.323432375	9.142672138	6.554260156	0.021824134	0.268328244	15	0.286877937	CD8 Activated	0.967001435
790	-3.488250877	8.762212732	6.553474704	0.021830767	0.268328244	790	0.286877937	CD8 Naive	0.781710914
2109	2.283484833	8.983937175	6.529711199	0.022032547	0.268328244	2109	0.286877937	CD8 Activated	0.908794788
1886	-4.48804087	8.995613388	6.554349079	0.022145145	0.268328244	1886	0.286877937	CD8 Activated	1
459	-3.97676847	9.326360872	6.514628496	0.022161734	0.268328244	459	0.286877937	CD4 Naive	0.831196581
640	2.109322865	8.549667289	6.511125745	0.022191861	0.268328244	640	0.286877937	CD4 Activated	0.934
718	2.475543863	8.950854709	6.493094013	0.022347703	0.268328244	718	0.286877937	CD4 Activated	0.925981873
1829	2.052667004	8.802037953	6.475854275	0.022497884	0.268328244	1829	0.286877937	CD4 Naive	0.900684932
462	-2.683020945	8.575657989	6.471903203	0.022532467	0.268328244	462	0.286877937	CD16 Monocytes	0.889830508
93	2.426792969	8.769667908	6.466932672	0.02257606	0.268328244	93	0.286877937	Mixed	0.604130809
203	-2.37601358	9.086845332	6.452994439	0.022698825	0.268328244	203	0.286877937	Mixed	0.588132635
1402	-3.478150801	8.96994502	6.452988035	0.022698882	0.268328244	1402	0.286877937	Mixed	0.464373464
375	-5.130614496	9.491906501	6.502631994	0.022813394	0.268328244	375	0.286877937	CD8 Activated	0.998392283
1793	-2.622541584	9.145235907	6.434085172	0.022866609	0.268328244	1793	0.286877937	CD8 Activated	0.961722488
138	-4.408489003	8.373115569	6.461843526	0.023173039	0.268328244	138	0.286877937	CD8 Activated	0.971428571
565	-3.842294451	8.866932416	6.379765369	0.023356627	0.268328244	565	0.286877937	CD8 Activated	0.984334204
1265	3.08830836	9.010721698	6.377983921	0.023372902	0.268328244	1265	0.286877937	CD8 Activated	0.973805855
1156	-2.751677767	9.142957548	6.365612854	0.023486284	0.268328244	1156	0.286877937	Mixed	0.492900609
1028	-5.003697722	9.827303768	6.393766673	0.023560213	0.268328244	1028	0.286877937	CD8 Activated	0.955844156
263	2.602495912	8.760558163	6.331117708	0.023805808	0.268328244	263	0.286877937	Activated B Cells	0.975056689
1008	-3.783838237	10.07885013	6.326374455	0.023850136	0.268328244	1008	0.286877937	CD4 Naive	0.773493976
1716	-3.289412377	9.140883053	6.312096707	0.023984147	0.268328244	1716	0.286877937	CD4 Naive	0.761388286
425	2.448715777	8.760864022	6.302349321	0.024076136	0.268328244	425	0.286877937	CD16 Monocytes	0.996070727
2064	-6.167629866	8.893397951	6.359345446	0.024106247	0.268328244	2064	0.286877937	CD8 Activated	0.989769821
356	2.725652553	8.376513958	6.295204078	0.024143827	0.268328244	356	0.286877937	CD8 Activated	0.92081448
1589	2.054468584	8.227637641	6.273560102	0.02435022	0.268328244	1589	0.286877937	Memory B Cells	0.993975904
23	3.424796258	9.024538387	6.304504187	0.024392036	0.268328244	23	0.286877937	CD8 Activated	0.986706056
328	3.387674925	8.631193887	6.295112162	0.024481523	0.268328244	328	0.286877937	CD8 Activated	0.969868173
1172	-3.418510878	9.236712074	6.257297179	0.024506644	0.268328244	1172	0.286877937	CD4 Naive	0.850649351
1501	-2.830423054	8.964801184	6.246562939	0.024610527	0.268328244	1501	0.286877937	Mixed	0.635164835
700	2.650429662	9.056056576	6.235740268	0.024715783	0.268328244	700	0.286877937	CD8 Activated	0.944602273
1786	2.538713961	9.14193456	6.210086427	0.024967366	0.268328244	1786	0.286877937	CD8 Activated	0.994186047
410	-3.725251359	9.480772465	6.179388023	0.025272326	0.268328244	410	0.286877937	CD4 Naive	0.910839161
1155	-3.815166722	9.603427852	6.168836793	0.025378136	0.268328244	1155	0.286877937	CD4 Naive	0.812400636
806	-3.541880391	9.130305147	6.161264678	0.025454387	0.268328244	806	0.286877937	CD8 Activated	0.948770492
419	-6.921048452	9.343775683	6.214479535	0.025500716	0.268328244	419	0.286877937	CD8 Activated	0.988636364
914	-2.072491244	8.66293122	6.148373198	0.025584816	0.268328244	914	0.286877937	CD8 Activated	0.898584906
1295	-2.441855201	7.832336833	6.141727837	0.025652351	0.268328244	1295	0.286877937	Mixed	0.664179104
354	2.005316044	8.273066253	6.124702072	0.025826326	0.268328244	354	0.286877937	CD16 Monocytes	0.965616046
614	2.048538767	8.028357593	6.120354702	0.025870967	0.268328244	614	0.286877937	Memory B Cells	0.993031359
518	2.078616247	8.867309689	6.117641806	0.02589887	0.268328244	518	0.286877937	Activated B Cells	0.986220472
931	2.820277262	8.846930641	6.071543573	0.026378371	0.268328244	931	0.286877937	CD8 Activated	0.968490879
105	-3.310470997	9.497288046	6.070912356	0.026385008	0.268328244	105	0.286877937	CD4 Naive	0.840554593
555	-3.835310631	10.0363754	6.05738821	0.026527669	0.268328244	555	0.286877937	CD4 Naive	0.786764706
250	2.576746899	9.64477156	6.053975776	0.026563807	0.268328244	250	0.286877937	CD8 Activated	0.9669967
492	1.978615929	9.191429137	6.052564421	0.02657877	0.268328244	492	0.286877937	Activated B Cells	0.977375566
731	-2.508577228	7.772888511	6.038182984	0.026731796	0.268328244	731	0.286877937	MAIT	0.882783883
1178	2.072905453	8.686314923	6.024235634	0.02688118	0.268328244	1178	0.286877937	CD16 Monocytes	0.978947368
1990	2.130407937	8.413875605	6.022445718	0.02690042	0.268328244	1990	0.286877937	CD8 Naive	0.807017544
710	2.364627985	9.114193471	6.017454143	0.026954162	0.268328244	710	0.286877937	CD8 Activated	0.950233281
1550	2.075764137	9.023872017	6.012592752	0.027006622	0.268328244	1550	0.286877937	Activated B Cells	0.993208829
1881	2.313085496	9.119100381	5.987581826	0.027278393	0.268328244	1881	0.286877937	CD8 Activated	0.97856049
1361	-3.244661272	9.068357344	5.944973933	0.027748708	0.268328244	1361	0.286877937	CD8 Activated	0.974736842
708	3.030899611	8.868598812	5.941191968	0.027790906	0.268328244	708	0.286877937	CD8 Activated	0.961474037
2028	2.512365217	9.21048032	5.924919337	0.027973323	0.268328244	2028	0.286877937	CD8 Activated	0.982620321
191	-2.553008802	8.660613837	5.91213989	0.028117554	0.268328244	191	0.286877937	Mixed	0.494382022
869	3.292818744	9.242685623	5.939305754	0.028170104	0.268328244	869	0.286877937	CD8 Activated	0.998650472
2031	-5.596425005	8.620780273	5.956573657	0.028222427	0.268328244	2031	0.286877937	CD8 Activated	0.99378882
1563	-2.19170111	8.983958541	5.891373005	0.028353776	0.268328244	1563	0.286877937	Mixed	0.497277677
1123	-2.721819642	9.078502597	5.881274009	0.028469483	0.268328244	1123	0.286877937	Mixed	0.63326226
1317	-2.813518585	9.523672194	5.867394605	0.028629397	0.268328244	1317	0.286877937	Mixed	0.43977591
1502	-3.012552874	9.613477729	5.861044714	0.028702905	0.268328244	1502	0.286877937	CD4 Naive	0.957567185
1672	-3.444476198	8.77016457	5.858374266	0.028733884	0.268328244	1672	0.286877937	Mixed	0.580838323
496	-3.431029204	10.35681727	5.843529098	0.028906809	0.268328244	496	0.286877937	CD8 Activated	0.880195599
577	-2.843733424	8.38148891	5.828848818	0.029079	0.268328244	577	0.286877937	CD4 Activated	0.803571429
12	-3.721577521	9.416804207	5.823667976	0.029140052	0.268328244	12	0.286877937	CD4 Naive	0.911025145
1255	-2.287217907	8.234039088	5.805424513	0.029356224	0.268328244	1255	0.286877937	Mixed	0.462837838
1738	3.200162298	9.407409425	5.801193557	0.029406623	0.268328244	1738	0.286877937	CD8 Activated	1
954	-3.60225516	9.435681354	5.782550579	0.029629896	0.268328244	954	0.286877937	CD4 Naive	0.946735395
403	-2.329321093	9.133045597	5.776461335	0.029703249	0.268328244	403	0.286877937	CD4 Activated	0.857142857
1777	2.347546823	8.373897376	5.772975882	0.02974533	0.268328244	1777	0.286877937	CD8 Activated	0.931232092
1030	-2.15035892	9.071791445	5.772033652	0.029756718	0.268328244	1030	0.286877937	CD8 Activated	0.941509434
1694	2.407861118	8.265721955	5.771416766	0.029764176	0.268328244	1694	0.286877937	CD14 Monocytes	0.939473684
239	2.402148336	8.898009084	5.770783112	0.029771839	0.268328244	239	0.286877937	CD16 Monocytes	0.991023339
844	-3.807505124	8.616680953	5.757970561	0.030296496	0.271894936	844	0.290888195	CD8 Activated	0.925373134
1736	-3.649665177	9.217674338	5.707616946	0.030585477	0.272683242	1736	0.291072691	CD8 Activated	0.868131868
1905	2.021118978	8.388435894	5.683901514	0.030844602	0.272683242	1905	0.291072691	Mixed	0.453917051
1566	-3.981889181	9.514024526	5.680195645	0.030891349	0.272683242	1566	0.291072691	CD8 Activated	0.989601386
784	-3.072850171	9.499435736	5.67939056	0.030901515	0.272683242	784	0.291072691	CD4 Naive	0.824104235
146	-2.553382008	8.755473621	5.643629224	0.031357039	0.275549977	146	0.293901843	CD4 Naive	0.978723404
2086	1.829363726	8.286467427	5.599200511	0.03193387	0.277208926	2086	0.296168844	CD8 Naive	0.909547739
1968	1.648902012	7.938752734	5.564570502	0.032392039	0.277208926	1968	0.296168844	Mixed	0.503311258
318	-4.419001974	9.374150413	5.598468645	0.032583129	0.277208926	318	0.296168844	CD8 Activated	0.996168582
1352	1.987315947	8.226353638	5.54998408	0.032587305	0.277208926	1352	0.296168844	Mixed	0.562700965
645	-2.064825539	8.899438056	5.547907853	0.032615211	0.277208926	645	0.296168844	CD8 Activated	0.974522293
2052	-4.29122004	9.126737841	5.577719982	0.032858991	0.277208926	2052	0.296168844	CD8 Activated	0.981744422
1168	-2.245660447	8.352299598	5.527440205	0.032891794	0.277208926	1168	0.296168844	CD4 Activated	0.81372549
666	-2.587309454	9.021067756	5.519122822	0.033004967	0.277208926	666	0.296168844	Mixed	0.536956522
1862	-3.469505413	8.921661069	5.51084554	0.033118044	0.277208926	1862	0.296168844	CD8 Activated	0.99463807
77	-2.86218907	9.305380236	5.498574746	0.033286506	0.277208926	77	0.296168844	CD4 Naive	0.930232558
612	-2.719871328	9.407068056	5.494644017	0.03334068	0.277208926	612	0.296168844	CD8 Activated	0.861702128
1341	-2.571601836	8.182322785	5.491462566	0.033384602	0.277208926	1341	0.296168844	CD16 Monocytes	0.770609319
