chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
9	214706	38396065	0.498877287272291	524	0.12105659700088	1.06285895371574	35908	1.9271602094874	2	1	1	-6.75598985999986
9	38413159	45424385	0.498622715781487	85	0.166765259633799	0.401989423201199	1940	0.953721128900288	0	0	0	-6.87498713185462
9	65505560	68316187	0.243247261767913	19	0.156615445154106	0.958801862043079	548	6.90665909069259	2	2	0	-6.73334993792522
9	68357930	132720770	0.498901702540323	1114	0.11829805974144	1.02806829363711	85030	1.34645240349035	2	1	1	-6.74947237448774
9	132841843	139116907	0.498829278303042	388	0.12946537112186	0.832714591334451	20047	2.1753405272044	2	1	1	-6.75959712565422
9	139118475	141109979	0.498902536907255	297	0.0850018745812037	1.0021166312769	19085	2.80982701965096	2	1	1	-6.73313047848949
10	93945	38939633	0.498849730820835	636	0.127194436316304	1.02117076277689	33543	1.68361497293875	2	1	1	-6.73671853608268
10	42737726	52002852	0.498806528406162	332	0.126183947616626	0.632658435724763	11951	1.16348057322534	0	0	0	-7.0311449164879
10	52002980	129160313	0.498914156958017	1554	0.117064609198165	1.04286040888077	97562	3.5047733679505	2	1	1	-6.73974222480956
10	129179426	129350641	0.49839359673356	11	0.223779843108843	0.548705357400133	244	0.22761229153699	0	0	0	-6.76838852706384
10	129350856	135347249	0.485314162549017	175	0.112184372054816	0.845211450329454	8400	0.737452555738267	2	1	1	-6.92458615616028
11	134722	1009622	0.498884677150558	175	0.0995502523462413	1.21177566796941	10322	4.59139990177168	2	1	1	-6.73402459805941
11	1009890	7439095	0.49432343889206	464	0.123774837720835	0.813149035387471	20866	1.92326290361732	2	1	1	-6.77853952973499
11	7439264	49176057	0.498890384374061	697	0.126781545465489	1.04724655233743	47723	1.15235986979895	2	1	1	-6.77316289886472
11	49192667	51516144	0.498505435831727	42	0.156499700362988	0.660049187619795	825	2.34280781607951	0	0	0	-6.75875964976254
11	55038232	69466115	0.49672069359633	706	0.098758845403011	1.17359076607748	69008	0.927099437297997	2	1	1	-6.98152943277016
11	69625511	100847069	0.297671314083723	428	0.127482061331746	0.717053381634724	28240	0.930118606164351	1	1	0	-6.78042189313547
11	100847343	123880581	0.498856845296024	496	0.120364773307933	1.04935331656679	34671	0.895084183918743	2	1	1	-6.77300836824203
11	123886155	123894234	0.498232098743451	11	0.176980995384456	0.293009059660811	62	0.171099014662898	0	0	0	-6.77314509448669
11	123894402	134251777	0.498847735686478	236	0.118848252954919	0.887395754622058	14155	0.774085908367761	2	1	1	-6.87733677371737
12	73658	34318351	0.498884430540527	969	0.113466553910681	1.17315904031296	50560	1.72174115587941	2	1	1	-6.90505044512933
12	38710583	52827818	0.498879250299404	472	0.115217195099834	1.07404427087269	30638	1.44338532601845	2	1	1	-6.75381540486011
12	52841765	53237703	0.461194581392633	100	0.112661026844677	0.46396861730603	2306	0.320923928258125	0	0	0	-6.80602875240254
12	53240115	133810703	0.498909506438672	1560	0.116125503565804	1.05694288914577	120034	1.26185170042202	2	1	1	-6.8250964814435
13	19271676	115091399	0.498887250550681	969	0.1265184101711	1.03265041252987	65200	2.45882874581394	2	1	1	-6.74293464461609
14	19378030	20137968	0.498470508639762	39	0.140771778624908	0.669230631623669	682	7.39969585889092	0	0	0	-6.73402070058087
14	20138017	94929660	0.498909178516035	1194	0.112347238729156	1.1153236571899	95220	1.43499658380857	2	1	1	-6.98248439327821
14	94933377	107083740	0.498885908941124	397	0.121603454138934	0.933280719927042	24438	1.10859176710403	2	1	1	-6.76115215174021
15	20279438	76448796	0.347539787375992	1519	0.136805767791981	0.739475588335919	86911	1.13436596991697	1	1	0	-6.75026814617411
15	76551842	77224726	0.299066992772499	69	0.121747282031312	0.724052927254765	731	0.554019339104573	1	1	0	-6.75936101395286
15	77322031	102516492	0.346255139293331	588	0.135857441202534	0.802444120118345	31724	1.93075548079933	1	1	0	-6.77518254813234
16	66679	215855	0.498148162288065	11	0.199078011205292	1.47446273911099	1299	4.11599438770534	4	2	2	-6.7330864975048
16	230481	789761	0.496632135106399	138	0.0873023484352776	1.13238917311551	8295	1.20498413593645	2	1	1	-6.737498347244
16	813783	817241	0.497849462336491	9	0.216371208805608	0.626856313736412	160	0.265709670079177	0	0	0	-6.73518368929239
16	817339	1279732	0.498827613250418	87	0.0883827836145405	0.690542611652701	2194	0.295610813289947	0	0	0	-7.12636268294297
16	1279778	1306126	0.353266508872158	17	0.139721624500079	0.209712094275835	82	0.137923936811849	0	0	0	-7.85259494619877
16	1306355	8926604	0.498891938477501	402	0.109696216055412	0.936814087628228	32487	0.516919722887528	2	1	1	-6.80490698066368
16	8941818	10784013	0.498443549751315	27	0.179436852529195	0.965442476582036	1283	1.37641428944402	2	1	1	-6.73379246137619
16	10784360	32164335	0.498871016588011	637	0.12063575067494	0.976630651027827	53104	1.08714643568385	2	1	1	-6.73909622487596
16	32164370	34404310	0.387642859505705	165	0.144420955089737	0.993200098850997	1792	4.90972909700261	3	2	1	-6.73860650233474
16	46387441	46660153	0.476019539672715	44	0.160017670469793	1.30207953570048	1162	0.839717011521613	4	2	2	-6.75201955835556
16	46697098	90234376	0.498907571832877	1432	0.117323509729369	0.976232349361659	83431	1.05099562458248	2	1	1	-6.74662610686766
17	181474	7557834	0.498894496897212	535	0.108459568087017	1.18092885147792	38325	1.53204642177217	2	1	1	-6.78485150454
17	7623394	22261659	0.498876941489122	607	0.11999507985194	1.00955268581888	38118	1.28827513060756	2	1	1	-6.73357028521507
17	25308787	39150443	0.498889535442528	514	0.110591416452137	1.08192630696345	41641	1.68865599231741	2	1	1	-6.75113832988953
17	39156224	39458765	0.498660683102039	48	0.123246739775331	0.258581968967675	1002	0.200033156098824	0	0	0	-8.10241088279754
17	39459167	81052423	0.498918936372391	1812	0.117836663367052	1.10678391867425	129192	3.15010929857786	2	1	1	-6.75890575250376
18	48387	108459	0.155123450565408	11	0.0842691575197647	1.469304439923	126	1.49998564888373	4	4	0	-6.73369688067195
18	158797	15005736	0.498837139044656	394	0.129397514965092	1.0605114155635	15829	1.57720181758366	2	1	1	-6.74545384483987
18	18550611	77918221	0.498885689751493	595	0.127493007187462	1.01463977853576	40961	1.60679945146274	2	1	1	-6.73602694197992
19	157160	2337408	0.477086390114875	463	0.0921566744493018	1.08299981094869	20942	2.78846974171976	2	1	1	-6.77096665017693
19	2339373	14139004	0.498909732626671	1053	0.120806922865222	0.942968478744035	68353	0.976267871232568	2	1	1	-6.75850169205822
19	14506991	14520079	0.497994791997822	9	0.198564081455948	1.08523580736428	304	0.4641339779031	2	1	1	-6.7333353759043
19	14562977	16038390	0.49878998383172	149	0.121434700728018	0.751322948234362	7148	3.69570796013602	2	1	1	-6.73837963305203
19	16040292	19031533	0.49889841486875	297	0.0965405235448964	1.02159352185594	19171	0.764206719260094	2	1	1	-6.73452272859799
19	19037053	24115369	0.491612932675865	170	0.123042538183247	0.700203472611594	10510	1.70129869877912	2	1	1	-6.8665583175479
19	30018052	33334978	0.498746374011437	54	0.171522097233194	0.715529301592728	2750	0.400048266411663	1	1	0	-7.31094589728748
19	33349295	51430285	0.498924095475803	1408	0.101615453656893	1.05942851282197	102404	1.79977370034067	2	1	1	-6.74427507217153
19	51452970	51485836	0.249597621394129	9	0.132636512485983	0.765452722177178	203	0.381725178097313	2	2	0	-6.74581563482961
19	51518297	53374984	0.498824358007733	160	0.13163814275859	0.668639578858464	6827	1.33038677316431	0	0	0	-6.80148205059172
19	53384185	53393707	0.497757906578549	9	0.198175917922548	0.395287015131389	72	0.273996041916513	0	0	0	-6.73597159990779
19	53393710	59082605	0.498885516542611	607	0.11912572891341	0.776372286160278	30101	0.951717747136025	2	1	1	-6.96513797949562
20	168466	25479058	0.498878023475847	580	0.118593790536572	0.980313994220626	28965	0.97601046846367	2	1	1	-6.73931832345198
20	29449417	62920343	0.498901308198553	875	0.114680229332144	0.945369075621355	69716	0.98396472812065	2	1	1	-6.79762899380857
21	9590370	11181645	0.498505390272871	62	0.16164287107193	2.12506703628854	1056	4.85728181142988	6	3	3	-6.73314887845236
21	14424012	45837790	0.498874867741702	529	0.122178407718841	1.12539624099517	32323	1.71990134249261	2	1	1	-6.8208532188727
21	45838632	46048060	0.0546364798849613	21	0.165123128661758	0.361021857962243	975	0.277115298719304	2	2	0	-8.75301095205669
21	46057634	48079463	0.498877601964874	250	0.119574619608922	0.880020626953695	8665	0.532092703347466	2	1	1	-6.80216828156367
22	16123469	26769308	0.498861617758971	601	0.136408069055255	0.872554364393614	28229	1.88793106487979	2	1	1	-6.76614927329034
22	26829914	51211392	0.498915348917418	1025	0.11456776528757	1.04569200188438	68215	1.56553891071979	2	1	1	-6.74502573427564
X	200860	57936690	0.498810969683551	462	0.138540196332169	0.797442881690482	51603	2.15928564477482	2	1	1	-7.0911491977966
X	61691738	155255094	0.498791651064385	567	0.141509870326963	0.732354491161823	68673	1.19902209451455	1	1	0	-7.53348852785379
