chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
2	15731859	20407205	0.498877692579127	47	0.100297660598611	1.00774604196997	4215	2.128670292101	2	1	1	-6.73428088586514
2	20407483	20818286	-0.000158730644320454	9	0.234670395330226	1.98913330555529	1009	3.27842737359394	4	4	0	-6.73310386250162
2	20818454	25063142	0.498891268084842	69	0.145230883002425	0.961990971723345	6954	1.52068980166623	2	1	1	-6.74198318753773
2	25064193	27167784	0.498933307422153	116	0.0684243106056544	0.997359835187964	8973	2.14432920613018	2	1	1	-6.73397433989589
2	27169842	27373512	0.00119103578222968	9	0.245578964444795	1.16091400514473	2785	1.60973296018877	2	2	0	-6.7334958207487
2	27381905	27685388	0.494686461182223	47	0.134720356546756	0.980060658032985	5420	1.30590463139173	2	1	1	-6.73450792699439
2	27688601	27707342	0.497583689826487	9	0.162666666666667	1.04287231057677	281	1.56487913908846	2	1	1	-6.73316251151897
2	27715207	27852637	0.445556325315395	22	0.0998235239346715	0.959758877784733	1468	0.950830402626992	2	1	1	-6.90717679772841
2	27852998	28351925	0.0100109742197823	11	0.20990131880568	1.07821006306711	1171	1.80513589224566	2	2	0	-6.73444713021589
2	28464290	28865968	0.498920481240656	31	0.0901272219089896	1.93930515072192	1403	3.53068104720996	4	2	2	-6.73324618789282
2	28865977	29258193	0.468404486061153	9	0.224769017240168	1.16160155474771	1364	3.05188075895434	2	1	1	-6.74510721496748
2	29274720	31593348	0.494485777335835	69	0.0890415312545221	0.916755871909001	3893	1.41688450090803	2	1	1	-6.74853970841974
2	31600301	32655763	0.0332643701502813	11	0.129951389513016	1.00656609063075	2615	1.66241177559507	2	2	0	-6.77254749225696
2	32658787	43926943	0.498921199262735	202	0.121655053012814	1.07037559289136	17424	2.11197269745057	2	1	1	-6.73349981608665
2	43927959	44099433	0.497881085223179	9	0.243691916156445	1.90612617257896	1404	3.10646519902908	4	2	2	-6.73318037964981
2	44099582	61644329	0.498927974367327	351	0.119188785382042	1.10979858598172	24544	2.71790241859198	2	1	1	-6.73705945173188
2	61726219	62067880	0.0742944005551661	9	0.174021151332564	1.02412138706803	408	2.28880758654509	2	2	0	-6.84047334268227
2	62069528	73472012	0.49891674989965	277	0.107341950337728	1.14382993834047	22131	1.99386672732811	2	1	1	-6.74494469403696
2	73476784	74128212	0.498797359038594	10	0.220814150110198	0.943780663758314	3252	1.50969002246613	2	1	1	-6.73509055755681
2	74143570	84940477	0.498922507137373	159	0.0623543142431771	1.02023223673072	13439	1.79065694628545	2	1	1	-6.73518439647889
2	84942977	85549874	0.498834613089323	9	0.234029378497658	0.980267016752762	1565	1.4474402999823	2	1	1	-6.73392645474727
2	85552261	86756209	0.498908312141681	95	0.122870609024901	1.00082157928514	6501	2.33577700627622	2	1	1	-6.73341451636454
2	86756381	86850584	0.497983609574271	9	0.189814456187556	0.99919418699218	596	1.11942095628253	2	1	1	-6.73321991765784
2	86978895	88058373	0.499258857718931	19	0.06740590148908	1.33574183405844	2022	2.64675537970266	2	1	1	-6.73834277313077
2	88079810	88894764	0.498633321811439	9	0.238006827633158	1.01603762318615	1672	1.58480202261987	2	1	1	-6.73329340106219
2	88997878	91777987	0.391378889023021	28	0.0812629395475905	1.79659435981376	854	4.25202586237043	5	3	2	-6.75318732854316
2	91778140	91809404	0.369898573738292	27	0.0784961210865927	4.43312035166679	527	6.97626146851534	19	12	7	-6.73349735470955
2	91846019	92150575	0.347887611902588	55	0.124397749175779	0.950451913118749	1125	1.34491880351883	3	2	1	-6.76714785681125
2	95515018	101883046	0.498920709335954	327	0.12547568460414	1.05648844675367	25729	2.60634221032917	2	1	1	-6.73308158962982
2	101889790	102018708	0.497774592239023	9	0.231360529141088	0.996770084641535	495	1.85860978919212	2	1	1	-6.73315184321541
2	102018878	110424681	0.479155387520037	247	0.115626350433846	1.00777328027958	13594	2.95992448351809	2	1	1	-6.75355842256866
2	110495041	112576331	0.498661718316441	16	0.212623258370292	1.58002344493209	2216	2.93773795811183	4	2	2	-6.74494944510523
2	112590825	113943470	0.49891255612186	91	0.117745515197847	1.13829361684818	5480	2.30267931023804	2	1	1	-6.73401736347738
2	113958518	114355486	0.277087709401037	18	0.14653319461536	1.00153378454315	1413	1.71139387287211	4	3	1	-6.79801475679649
2	114386461	130738163	0.498923920793283	225	0.110993744103705	1.06111324732404	17262	2.4379526874808	2	1	1	-6.73319210913374
2	130738715	130807905	0.498372912124127	17	0.16696928653815	2.95319902222586	220	3.31292378928389	6	3	3	-6.73310369408439
2	130832292	130987792	0.498847430344484	39	0.0881021980483158	0.938666357143936	2044	2.58346961885045	2	1	1	-6.73331599232306
2	130988216	132021908	0.416766640757417	33	0.174365543623247	1.19656893414876	3929	2.77125633343946	5	3	2	-6.78832177191878
2	132022031	136334724	0.498901832600734	194	0.112150405126385	1.1021451055979	7253	2.81952947075996	2	1	1	-6.73377451709726
2	136362213	136402850	0.497689865202045	10	0.209132493888444	2.92332402664843	491	4.06831033778323	6	3	3	-6.73311171376204
2	136403272	158156095	0.498909181400004	263	0.106981865538862	1.05410062578105	19101	3.23493365156657	2	1	1	-6.73309448556962
2	158300153	159560048	0.000354011333441123	9	0.245234581574459	1.12576016576846	1620	2.01576361751688	2	2	0	-6.73386981191571
2	159672168	169500933	0.498909113342875	228	0.121973160213017	1.02081895872648	18796	1.63769660636618	2	1	1	-6.73514936201254
2	169551260	169826469	0.0287386204000522	14	0.20499321886399	0.948836882225292	840	1.69775233799174	2	2	0	-6.7454165261299
2	169925861	170510374	0.498916738610966	59	0.106199529904599	0.972485556415754	3317	2.05973865042055	2	1	1	-6.73361070381143
2	170510920	171056088	-0.000784064486223396	17	0.208217399114766	1.05718792886945	1839	1.62092837772956	2	2	0	-6.73304054108563
2	171056569	178062747	0.498908749776568	134	0.12584141942809	1.07613701143074	13709	2.11183497642372	2	1	1	-6.73353401656104
2	178097790	179254096	0.497911818771556	13	0.222882428475367	1.12027924487566	2605	2.09630585233377	2	1	1	-6.73369454893314
2	179315444	189864080	0.485914326196084	126	0.106767265954341	0.993581263725126	25607	1.17086987761018	2	1	1	-6.75880951850672
2	189864818	189928973	0.498698575577347	9	0.228483648819293	0.998485513987409	879	1.21854195233023	2	1	1	-6.73312151820338
2	190176234	191844745	0.498912561682324	55	0.126535716468069	1.08306776072562	4589	1.73191542368395	2	1	1	-6.73334496695805
2	191848168	192922279	0.498658054459278	14	0.222420599488723	0.974340268392272	2125	1.35500299093369	2	1	1	-6.73514822449269
2	193056737	197636379	0.481757783566723	60	0.0915060801906868	0.976146745204792	3823	1.5615760184083	2	1	1	-6.76318841048103
2	197710922	198128006	-0.00106176196042336	21	0.167792232637072	1.70644818573899	1307	2.51415943447981	3	3	0	-6.73329241063922
2	198175541	200173312	0.497742663484159	9	0.186205382426085	0.969202133010808	2525	1.26715135118348	2	1	1	-6.73820534996644
2	200245245	201400084	0.498607114807045	15	0.18773583264029	0.995738993917167	1342	1.65530784950665	2	1	1	-6.73384370586069
2	201437328	206921763	0.498905523490091	185	0.116989116872083	1.18363855259341	15485	2.50991778525945	2	1	1	-6.74025935991493
2	206927850	207169218	0.497874737953542	9	0.229222114504203	1.01098876372266	698	2.10142745283515	2	1	1	-6.73313476456645
2	207169731	208811284	0.47984584018406	29	0.0949711778938319	1.02591342610689	3676	1.50997417035699	2	1	1	-6.76021528439628
2	208977514	209115956	0.00107749185690909	9	0.219145753121321	1.02576971612819	807	1.66454834991521	2	2	0	-6.73306428030341
2	209166830	210880893	-0.000672245275805394	36	0.111136934697553	1.19494553685718	4349	2.69493896135056	2	2	0	-6.73532740867678
2	210882141	211034863	0.497929973089489	9	0.245314820406577	0.935702514826372	474	1.00398824475787	2	1	1	-6.73433288706785
2	211060050	214182561	0.472163452835887	53	0.125094573802284	1.00433539158928	2739	1.42396234495821	2	1	1	-6.76463230266718
2	214795039	215876016	0.498778264973217	22	0.197276088207251	1.50833985593212	1536	2.80681556516937	4	2	2	-6.74219221290509
2	215917177	220047393	0.498900185734246	168	0.106570000930725	1.05194335240575	15777	2.62138734938041	2	1	1	-6.73309378586414
2	220134387	220299541	0.497942562059939	9	0.205835357614877	1.25452252581855	1827	2.11867802251095	2	1	1	-6.7337691334281
2	220306956	220439678	0.492186490863035	64	0.0439723826567078	0.85466553695095	4050	2.48763195154404	2	1	1	-6.75247323478569
2	220467729	222826492	0.453759127883864	13	0.193827937178233	0.917435317135137	1871	1.43913152128644	2	1	1	-6.77987283357365
2	222827537	228783479	0.000465070004819435	117	0.12885988010341	1.01216872768783	8793	1.70764810561364	2	2	0	-6.73492103514296
2	228788484	228846404	0.497581146928142	9	0.138333333333333	1.28785533840071	37	1.7151506714647	2	1	1	-6.73369360368583
2	228846765	238688305	0.498925054383821	301	0.116194102792739	0.982666325007451	24889	1.78393705190662	2	1	1	-6.74184874963975
2	238729161	238738357	0.497869871986297	9	0.232507586495103	0.973284080304947	109	1.45729314078024	2	1	1	-6.73309604670313
2	238742837	241531174	0.498941898035496	102	0.0792822196666492	1.02602738006279	6616	2.06328887825494	2	1	1	-6.73339434795577
2	241534294	241631901	0.498351292823196	9	0.19884150583931	1.12769148003738	467	2.93568389501961	2	1	1	-6.73310320166706
2	241631971	242287487	0.498911595932134	83	0.0834915133087969	1.02605605706906	5813	1.64678290867948	2	1	1	-6.73322660610436
2	242347243	242415523	0.497894791952539	9	0.226336094730332	0.913681788100815	383	1.26627951877905	2	1	1	-6.73359371612133
2	242433348	243031377	0.498902327363067	68	0.0874887212096152	0.970330475542964	3204	1.65456128470455	2	1	1	-6.73399302931354
3	361508	11300780	0.498907862681823	245	0.124160583325209	1.06439206719007	18570	1.93824959314594	2	1	1	-6.73329133910576
3	11389124	12789870	0.498810534097062	21	0.21039508187263	1.19034938121949	3348	2.61865404798334	2	1	1	-6.73490079908203
3	12828828	15275580	0.498923571849546	134	0.100155438895242	0.919909917815913	8467	1.54463766565964	2	1	1	-6.74425642224446
3	15288757	15736045	0.498599182079292	10	0.22234917484793	1.15020768493672	2012	2.11126523805228	2	1	1	-6.73352652612228
3	16285352	20053581	0.498889440972485	70	0.0837014016470522	1.06894223312649	3397	2.81166303585993	2	1	1	-6.73320285880036
3	20141265	21462555	0.498622827437505	13	0.208855673391202	1.01348504027571	587	1.57877729573477	2	1	1	-6.73351289191073
3	21484762	29772710	0.498865919723979	75	0.15370985068693	1.14330374798614	6145	3.51094759895327	2	1	1	-6.73581462345152
3	29772732	30769529	0.497869635967351	9	0.225203796593219	1.36880047619075	543	3.37395527026857	2	1	1	-6.73670504298128
3	30885806	37826722	0.498922048919791	98	0.0822892356522341	1.03383347408928	12230	2.04165426483605	2	1	1	-6.73345750798751
3	38034943	38207643	0.498725428472583	26	0.193075593007984	0.899079353620526	2197	1.56604019936199	2	1	1	-6.7341062995056
3	38271007	38769868	0.498888817848493	47	0.134321424737031	0.913664031500182	3447	1.70116194336674	2	1	1	-6.73514379804687
3	38784029	38802251	0.498544842128853	9	0.231169550570812	0.982834952187441	144	1.01795687437466	2	1	1	-6.73310317782393
3	38805039	42835889	0.492516128303497	191	0.0897699352711649	0.925268131618858	10696	1.53386737927175	2	1	1	-6.75424839031048
3	43094773	44762140	0.00880916832327266	14	0.238051303455627	0.983731807436335	4074	1.39979380303268	2	2	0	-6.73619092986316
3	44762830	47125385	0.483969602414611	149	0.0637978495606363	0.967146976363119	10832	1.71169648946447	2	1	1	-6.77414386435994
3	47129486	47361082	0.461937952893687	9	0.184568415499511	1.0353433820835	1052	1.27182560039908	2	1	1	-6.75846189353511
3	47375955	48716075	0.49891688913957	71	0.132886145122027	0.918830332376672	12990	1.34558879788835	2	1	1	-6.7412673177
3	48921775	49757733	0.498082287787144	15	0.229912550663031	1.0842292319748	10623	1.65833519201793	2	1	1	-6.73323087328252
3	49897830	50617502	0.498934029231336	61	0.128052010864097	1.08263439985349	7501	2.74534922538842	2	1	1	-6.73311651363172
3	50647568	52478742	0.49884620871656	31	0.217800342624413	1.04758677013894	11976	1.74116247471534	2	1	1	-6.73305496795716
3	52507719	61734539	0.481927936134358	408	0.102866326437784	1.04567099238371	22107	1.75560542441532	2	1	1	-6.7515712656676
3	62176933	63982356	0.469965345984663	22	0.220518422039689	1.25806539387232	3010	1.84661494270341	2	1	1	-6.75421809179853
3	63999322	69074930	0.481295874249495	66	0.0676229089056202	1.09297295065664	5230	2.29287686383193	2	1	1	-6.77940346427042
3	69076901	69243942	0.498823903878258	11	0.215297975331442	1.14046362337413	1154	1.62425865576379	2	1	1	-6.73329153865423
3	69245623	90283951	0.47954364223982	124	0.104872972754528	1.11161516309481	10917	6.85886215623631	2	1	1	-6.75656911395751
3	93605126	100295733	0.000213093563835066	139	0.13628674492728	1.03718089983207	7939	1.88606636642284	2	2	0	-6.73327833544903
3	100362651	100948163	0.00546187840804022	13	0.230381038883245	1.53527216728606	1688	2.50004988984935	3	3	0	-6.73341121076401
3	100949842	105266536	0.498897862415484	54	0.0953728367378332	1.03584879373528	3393	2.33631834720154	2	1	1	-6.73323260080065
3	105271935	107517780	0.498383366708133	9	0.237842443179887	1.1039277919821	1255	2.59628907425197	2	1	1	-6.73350976074405
3	107524097	108112760	0.499614328066127	16	0.0353192582028558	0.924091044238061	698	1.47183179161686	2	1	1	-6.73586602539096
3	108218535	109051044	-0.000621047754875009	11	0.225435739684888	0.974997285625782	2087	1.48994298877859	2	2	0	-6.73435513921359
3	109052732	125431396	0.494616733956749	426	0.109304260074195	1.06400389461362	33372	2.47032619307383	2	1	1	-6.73467025053522
3	125431654	125677618	0.498494532977378	11	0.140640224428407	1.25057551843812	619	4.06569449549345	2	1	1	-6.73336350439819
3	125677775	128356852	0.494688581554666	119	0.094357455668594	0.928191976950558	8586	1.72979660145329	2	1	1	-6.74342297689447
3	128357135	128859010	0.497908361457041	14	0.228956651686839	1.12377455978329	1805	2.87031884899467	2	1	1	-6.73323606529864
3	128968354	129034758	0.378342867246772	14	0.0585769429191917	0.932977620534927	748	1.24880451231096	8	5	3	-6.79244794050719
3	129034821	129547381	0.498691093031129	11	0.234410362786755	0.921152885377592	3190	1.20370596395037	2	1	1	-6.73682518757166
3	129695373	130368301	0.498888202972746	116	0.0696020170656727	1.03338456542586	2349	2.01390740883867	2	1	1	-6.73321675957143
3	130404848	130675204	0.49792246393676	12	0.234921585885911	1.01394351840695	721	1.91654063548934	2	1	1	-6.73313861227559
3	130685846	138739617	0.498917776461103	192	0.0956708329005675	1.06454790422755	16655	3.75561108251752	2	1	1	-6.73314981905123
3	139894697	140399773	-7.8939811667178e-05	9	0.223393772916296	0.894000669445795	556	1.82206109051646	2	2	0	-6.73546461491246
3	140660967	149488309	0.498891161342938	154	0.114984499791314	1.20562258904408	12733	2.75369998220167	2	1	1	-6.74591824854334
3	149488442	149701326	-0.000579301285389633	9	0.220909546597194	1.00944940818015	589	2.11672581698104	2	2	0	-6.73308389887896
3	149768707	156570870	0.498900406033955	105	0.0970927316270303	1.05585357602999	9352	1.55263810031879	2	1	1	-6.73312236721742
3	156647297	157081324	0.000333359988964332	9	0.230355401740682	0.965988426418158	863	2.49403427858046	2	2	0	-6.73333995024493
3	157081604	183778298	0.498932189640878	442	0.114104465848285	1.07438579342417	29253	1.99467520261587	2	1	1	-6.73476441477577
3	183904049	184052958	0.000259946241335407	9	0.23684001867177	1.04985637073321	3733	1.4923146724233	2	2	0	-6.73303072865733
3	184056101	184298663	0.499538112629593	32	0.0364810904398076	0.856286031728926	2050	1.05710850318515	2	1	1	-6.73867202265869
3	184299167	185641890	0.497862178713209	9	0.214624542968516	0.931250368040689	3296	1.55208764569153	2	1	1	-6.73810625924744
3	185652947	185990096	0.499615889983695	22	0.037948814923691	0.963796143089264	1223	1.05742510766725	2	1	1	-6.73449763227774
3	185993109	186330737	0.498675155729474	11	0.234423974883116	0.983500219946789	758	1.40020906050444	2	1	1	-6.73352581920071
3	186358366	195375042	0.498901586136649	212	0.125563545457894	1.04414796286462	12830	1.89619392829419	2	1	1	-6.73317445830558
3	195375048	195456708	0.26649535269196	61	0.118980374466534	1.12090981428021	653	2.88032535114347	4	3	1	-6.74688553265857
3	195462804	195690163	0.498872985386052	71	0.0904979206493227	0.810011527441715	3506	1.29831015546491	2	1	1	-6.73867347465182
3	195690216	195726462	0.323991025583208	39	0.134389040866409	1.48002765233906	364	2.91043475579454	3	2	1	-6.73593863253615
3	195727369	197894949	0.498891207751148	140	0.130264991010005	1.07444419642444	7596	2.3064161696034	2	1	1	-6.73317591786926
4	299259	1806519	0.498923276800317	132	0.074131543716344	0.891041075017158	8901	3.44104133754875	2	1	1	-6.73527720520089
4	1820830	3114544	0.498859662601845	66	0.166530292924556	1.03297473718366	7469	6.19672266768718	2	1	1	-6.73306504992318
4	3114832	5440083	0.490369822616181	159	0.0923340034182762	0.962957599647494	6229	1.68987461211028	2	1	1	-6.74342117130566
4	5448592	5569973	0.498559220077274	9	0.212357010715446	0.89787642224517	254	1.21159417273455	2	1	1	-6.73431176949321
4	5617337	6386682	0.470536806491516	138	0.0634424937708787	1.04246348590207	3661	1.67326654355024	2	1	1	-6.8597369131554
4	6415381	6843555	0.433449281606171	11	0.168015096724291	0.961034938038619	986	1.80569758264031	2	1	1	-6.82637302306781
4	6857644	8601298	0.498918078879336	136	0.0820376328438015	1.17257361578527	5316	21.0593039600558	2	1	1	-6.73316153940582
4	8602461	9216954	1.17562870577959e-05	16	0.154986827397255	0.793392162739456	767	1.52888251280707	2	2	0	-6.74561297329748
4	9217014	9387778	0.497969842475474	10	0.135413769199771	2.05115872293342	300	12.494861746197	4	2	2	-6.73316502654025
4	9585646	39528939	0.490248426856267	337	0.133506588940995	1.06415115812944	25496	3.19334529107029	2	1	1	-6.73643732888341
4	39573827	39918981	0.498342444854937	9	0.197337556261121	1.04126835272284	858	1.25858325658244	2	1	1	-6.73308749102069
4	39921942	44624619	0.488147076551432	81	0.0937308959959176	1.12229401655039	5902	2.23149879691012	2	1	1	-6.74493430168083
4	44624811	46334494	0.498822447132968	9	0.232429439711161	0.91152292429906	987	1.00690580972115	2	1	1	-6.75393629666096
4	46976031	48994138	0.498903218679632	81	0.085741576269827	0.959600651453031	5356	1.53044881905318	2	1	1	-6.73755204054383
4	49246405	49562054	0.322014896279411	9	0.119341014650361	2.37876618704172	113	3.93219769544005	6	4	2	-6.73940492203304
4	52710114	80977297	0.498934382302089	696	0.105906617160306	1.08575251463659	39235	2.06304152407678	2	1	1	-6.7369096054773
